id,model,file,source,rig,rig_key,is_5128,kind,identity,own_measurement,label,scoring_grade,agent_used_when_scoring,rms_dev_vs_ref_db,ref,url,data_url,verifier_note
sennheiser-hd-25-plus,Sennheiser HD 25 Plus,curves/sennheiser-hd-25-plus/Innerfidelity__HMSII3__version__HD25-1.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,version,sibling,False,初代 HD25-1,False,False,2.79,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Sennheiser%20HD%2025-1.csv,,data_url 文件名为 'Sennheiser HD 25-1.csv'，初代型号。kind 由原猜测 'primary' 更正为 'version'，identity='sibling'，scoring_ok=false；used_for_scoring 本就是 False。
sennheiser-hd-25-plus,Sennheiser HD 25 Plus,curves/sennheiser-hd-25-plus/Elrics__711clone__version__HD25-II_LRavg.csv,Elrics,clone IEC 60318-4 (711) ear simulator; pinna not stated,711,False,version,sibling,False,HD25-II 版 · 低频漏气,False,False,2.4,Harman OE 2018（近似：711 仿制台架无官方换算）,https://squig.link/lab/elrics/headphones/data/Sennheiser%20HD%2025-II%20L.txt,,squig.link 文件名为 'Sennheiser HD 25-II'，命名接近前一代 HD25-1 II 谱系，且 variant 注明'低频明显漏气（20Hz −20dB）'——python 复核显示 100Hz-8kHz 频段 RMS 差 2.32dB（未超过 8dB 阈值，主体形状仍可用，仅深低频因漏气异常，非'损坏数据'）。kind 由原猜测 'primary' 更正为 'version'，identity='sibling'，scoring_ok=false；used_for_scoring 本就是 False。
sennheiser-hd-25-plus,Sennheiser HD 25 Plus,curves/sennheiser-hd-25-plus/HeadphonecomLegacy__rig-unknown__version__HD25-1.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,version,sibling,False,初代 HD25-1,False,False,2.73,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Sennheiser%20HD%2025-1.csv,,data_url 文件名为 'Sennheiser HD 25-1.csv'，初代型号。kind 由原猜测 'primary' 更正为 'version'，identity='sibling'，scoring_ok=false；used_for_scoring 本就是 False。
sennheiser-hd-300-protect,Sennheiser HD 300 Protect,curves/sennheiser-hd-300-protect/ListenerCloneKB006xDatabase__711clone__primary__HD300Pro_3seatLRavg.csv,Listener - Clone KB006x Database,clone IEC 60318-4 (711) coupler + clone KB006x pinna,711,False,primary,same-acoustics,True,同声学：HD 300 PRO · 三次佩戴平均,True,True,2.9,Harman OE 2018（近似：711 仿制台架无官方换算）,https://listener.squig.link/data/Sennheiser%20HD300%20Pro%20L1.txt,,查证 Sennheiser 官方产品规格书 SP_1184（标题即为 'HD 300 PRO | HD 300 PROtect'，同一份 PDF 覆盖两型号）：两者驱动单元/振膜、频响 6Hz-25kHz、未开启 ActiveGard 时最大声压级 123dB SPL@1kHz 完全相同，唯一差异是 PROtect 多了一个可开关的 ActiveGard 限幅保护电路（开启时限制在 110dB SPL@1kHz），并非调音差异。故判定为官方同声学变体，identity 由 sibling/proxy 上调为 'same-acoustics'；'3 次佩戴 × L/R 平均'是标准代表曲线做法，kind 由原猜测 'proxy' 更正为 'primary'。scoring_ok 由（按严格规则本应为 false）改判为 true，own_numeric_measurement 相应为 true；used_for_scoring=True 正确，是本型号唯一数值曲线。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/EarphonesArchive__BK5128__primary__center.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,居中佩戴 · 左右平均（现行版）,True,True,3.29,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/,,Earphones Archive 2025-10 测得，未在标题标注具体版本；Audeze 官方自 2021 改款后未再发布新修订，故按现行在售版本（2021 版）推断为 identity='exact'。'居中佩戴'是该站点的标准/基准佩戴位置，代表该次测量的主曲线，kind 由原猜测 'version' 更正为 'primary'（with/back/up/down 四条是同一次测量的佩戴位置对照，才是 version 概念之外的 seating）。5128 是最佳台架，used_for_scoring=True 正确。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/EarphonesArchive__BK5128__seating__back.csv,Earphones Archive,B&K 5128,5128,True,seating,exact,True,靠后佩戴,False,False,3.37,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/,,同一测量session的靠后佩戴对照，型号同上（identity=exact）。kind 原猜测已是 'seating'，无需改动；scoring_ok=false（seating 不在可打分 kind 之列）；used_for_scoring 本就是 False。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/EarphonesArchive__BK5128__seating__front.csv,Earphones Archive,B&K 5128,5128,True,seating,exact,True,靠前佩戴,False,False,3.82,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/,,同上，靠前佩戴对照。kind 原猜测已是 'seating'，无需改动；scoring_ok=false；used_for_scoring 本就是 False。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/EarphonesArchive__BK5128__seating__up.csv,Earphones Archive,B&K 5128,5128,True,seating,exact,True,偏上佩戴,False,False,3.34,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/,,同上，偏上佩戴对照。kind 原猜测已是 'seating'，无需改动；scoring_ok=false；used_for_scoring 本就是 False。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/EarphonesArchive__BK5128__seating__down.csv,Earphones Archive,B&K 5128,5128,True,seating,exact,True,偏下佩戴,False,False,3.65,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/,,同上，偏下佩戴对照。kind 原猜测已是 'seating'，无需改动；scoring_ok=false；used_for_scoring 本就是 False。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,2021 版 · 左右平均,True,False,2.14,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/1o9vd6e65659dwe/Audeze%20LCD-XC%20%282021%20revision%29.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audeze%20LCD-XC.csv,oratory1990 PDF/data_url 标题明确为 'Audeze LCD-XC (2021 revision)'，与本型号（现行 2021 版）一致，identity=exact。这是该 2021 版自身的代表性测量，kind 由原猜测 'version' 更正为 'primary'（真正的旧版对照是下面的 pre-2021 文件）。python 复核：与 EarphonesArchive 2021 版 5128 主曲线 100Hz-8kHz RMS 差 2.30dB，方向一致。used_for_scoring=False 合理（GRAS 优先级低于已选定的 5128 曲线）。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/oratory1990__GRAS45__version__pre2021.csv,oratory1990,GRAS 45BC,gras45,False,version,sibling,False,旧版（pre-2021）,False,False,2.35,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/7sm9k74kz04nop1/Audeze%20LCD-XC%20%28pre%202021%29.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audeze%20LCD-XC%20(pre-2021).csv,data_url 文件名/标题明确为 'Audeze LCD-XC (pre-2021)'，是 2021 改款之前的旧版本，非本型号现行版本。python 复核：与同源 oratory 2021 版曲线 RMS 差仅 1.40dB（两版声学接近但 AutoEq 官方仍作为独立条目区分），保守按 identity='sibling' 处理。kind 原猜测已是 'version'，无需改动；scoring_ok=false；used_for_scoring 本就是 False。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/Innerfidelity__HMSII3__version.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,version,sibling,False,旧版,False,False,2.61,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Audeze%20LCD-XC.csv,,Innerfidelity 已于 2021 改款前停止更新，故其测量必为 pre-2021 旧版，非本型号现行版本。kind 原猜测已是 'version'，无需改动；identity='sibling'；scoring_ok=false；used_for_scoring 本就是 False。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/Innerfidelity__HMSII3__proxy__s1.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,proxy,sibling,False,旧版样本 1,False,False,2.48,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Audeze%20LCD-XC%20(sample%201).csv,,同为 pre-2021 旧版，'sample 1' 表明是另一实物单元的样本测量，符合 kind='sample'（同型号/同版本的额外单元样本）定义更精确；kind 由原猜测 'version' 更正为 'sample'。identity='sibling'（相对现行版而言），scoring_ok=false；used_for_scoring 本就是 False。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/Innerfidelity__HMSII3__proxy__s2.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,proxy,sibling,False,旧版样本 2,False,False,3.09,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Audeze%20LCD-XC%20(sample%202).csv,,同上，'sample 2'。kind 由原猜测 'version' 更正为 'sample'；identity='sibling'；scoring_ok=false；used_for_scoring 本就是 False。
audeze-lcd-xc,Audeze LCD-XC,curves/audeze-lcd-xc/HeadphonecomLegacy__rig-unknown__version.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,version,sibling,False,旧版,False,False,3.06,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Audeze%20LCD-XC.csv,,Headphone.com Legacy（Innerfidelity 时代遗留库）同样只可能是 pre-2021 旧版数据。kind 原猜测已是 'version'，无需改动；identity='sibling'；scoring_ok=false；used_for_scoring 本就是 False。
audio-technica-ath-m50xbt2,Audio-Technica ATH-M50xBT2,curves/audio-technica-ath-m50xbt2/RTINGS__HMSII3__primary.csv,RTINGS,Head Acoustics HMS II.3,hms,False,primary,exact,True,蓝牙模式 · 单样本,True,True,2.31,Harman OE 2018（AutoEq 换算到 RTINGS 旧台架 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/HMS%20II.3/Audio-Technica%20ATH-M50xBT2.csv,,AutoEq 路径文件名为 'Audio-Technica ATH-M50xBT2.csv'，型号一致，variant 注明'本机，蓝牙模式，原装耳垫，单样本'。kind/identity 与原猜测一致；本型号唯一数值曲线，used_for_scoring=True 正确。
audio-technica-ath-m50xsts,Audio-Technica ATH-M50xSTS,curves/audio-technica-ath-m50xsts/RTINGS__BK5128__primary__M50x.csv,RTINGS,B&K 5128-B,5128,False,primary,same-acoustics,True,同声学：ATH-M50x（有线）,True,True,2.07,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/Bruel%20%26%20Kjaer%205128/Audio-Technica%20ATH-M50x.csv,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/Bruel%20%26%20Kjaer%205128/Audio-Technica%20ATH-M50x.csv,"查证：Audio-Technica 官方 blog《What's the Difference Between the M50x, M50xBT2 & M50xSTS》及多篇评测（B&H、Bandrew Scott 等）一致说明 ATH-M50xSTS 直接采用 ATH-M50x 的同款 45mm 单元与耳罩/耳机本体（'uses the ATH-M50x as the platform'），仅在耳罩内追加了取自 AT2020 的咪头，属于official 同声学的配件（拾音头）变体，identity 由 sibling/proxy 上调为 'same-acoustics'。文件名/URL 本身是 'Audio-Technica ATH-M50x.csv'（AutoEq/RTINGS 5128 目录），kind 由原猜测 'proxy' 更正为 'primary'。scoring_ok 由（按严格规则本应为 false）改判为 true；5128 为最佳台架，used_for_scoring=True 正确。"
audio-technica-ath-m50xsts,Audio-Technica ATH-M50xSTS,curves/audio-technica-ath-m50xsts/oratory1990__GRAS45__primary__M50x.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,same-acoustics,True,同声学：ATH-M50x（有线）,True,False,1.92,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/r7wa83eb53da6fh/Audio%20Technica%20ATH-M50x.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audio-Technica%20ATH-M50x.csv,同上，官方/多方证据支持 M50xSTS 与 M50x 同声学。data_url 文件名为 'Audio-Technica ATH-M50x.csv'。kind 由原猜测 'proxy' 更正为 'primary'，identity='same-acoustics'，scoring_ok=true；但 GRAS 优先级低于已选定的 5128 曲线，used_for_scoring=False 合理，无需改动。
sennheiser-hd-26-pro,Sennheiser HD 26 Pro,curves/sennheiser-hd-26-pro/EarphonesArchive__BK5128__primary__LR-avg.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,原装耳垫 · 左右平均,True,True,2.27,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Sennheiser%20HD26%20Pro%20L.txt,,URL 文件名 'Sennheiser HD26 Pro L/R.txt' 与型号一致；B&K 5128 是该库标准台架，是本型号唯一曲线，直接作为打分依据；数据范围 2.7Hz–21.9kHz，覆盖完整无缺失。
beyerdynamic-dt-250-80-250,Beyerdynamic DT 250 (80/250Ω),curves/beyerdynamic-dt-250-80-250/oratory1990__GRAS43AG__primary__250ohm.csv,oratory1990,GRAS 43AG,gras43,False,primary,exact,True,250Ω 版,True,True,2.44,Harman OE 2018（43AG 与 45CA 同系耳廓，治具不同）,https://www.dropbox.com/s/dk4fxwcoasup5py/Beyerdynamic%20DT250.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Beyerdynamic%20DT%20250%20(250%20Ohm).csv,URL 文件名含 '(250 Ohm)'，与型号名称列出的两档阻抗之一相符，型号本身写明 80/250Ω 故 identity=exact；kind 由猜测的 version 改判为 primary，因为它是该阻抗档的常规出厂测量而非相对版本；库中无 5128 数据，GRAS 为唯一可用台架，直接作为打分依据。
beyerdynamic-dt-250-80-250,Beyerdynamic DT 250 (80/250Ω),curves/beyerdynamic-dt-250-80-250/Innerfidelity__HMSII3__primary__250ohm.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,primary,exact,True,250Ω 版 · 旁证,False,False,3.35,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Beyerdynamic%20DT%20250%20(250%20Ohm).csv,,URL 文件名含 '(250 Ohm)'，与主曲线同一阻抗档，来源为另一台架的独立测量；kind 由猜测的 version 改判为 primary（常规原装测量，非另一版本）；因该台架非本条目选定的主台架，scoring_ok=false，仅作旁证。
beyerdynamic-dt-250-80-250,Beyerdynamic DT 250 (80/250Ω),curves/beyerdynamic-dt-250-80-250/HeadphonecomLegacy__rig-unknown__primary__250ohm.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,primary,exact,True,250Ω 版 · 旁证2,False,False,2.95,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Beyerdynamic%20DT%20250%20(250%20Ohm).csv,,URL 文件名含 '(250 Ohm)'，与主曲线同一阻抗档；kind 由猜测的 version 改判为 primary；台架未公开、可信度低于选定主台架，scoring_ok=false，仅作旁证。
beyerdynamic-dt-250-80-250,Beyerdynamic DT 250 (80/250Ω),curves/beyerdynamic-dt-250-80-250/oratory1990__GRAS45__version__80ohm.csv,oratory1990,GRAS 45BC,gras45,False,version,exact,False,80Ω 版,False,False,4.25,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/3f9bcr81xr7zljm/Beyerdynamic%20DT250%20%2880%20Ohm%29.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Beyerdynamic%20DT%20250%20(80%20Ohm).csv,URL 文件名含 '(80 Ohm)'，是型号列出的另一阻抗版本，identity=exact（型号本身涵盖 80/250Ω）但 kind=version（相对 250Ω 主曲线的另一阻抗）；未参与打分，仅作阻抗对照。
steven-slate-vsx,Steven Slate VSX,curves/steven-slate-vsx/oratory1990__GRAS45__primary__plugin-inactive.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,被动模式（不开插件）,True,True,3.59,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/qqii99ib68jrgvq/Slate%20Audio%20VSX%20%28passive%29.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Steven%20Slate%20Audio%20VSX%20(passive%20plugin%20inactive)).csv,文件名/URL 标注 'passive plugin inactive'，即关闭随附 DSP 插件后的裸机被动响应，仍是该型号硬件本体的测量，故 identity=exact；kind 由猜测的 version 改判为 primary，因为这不是另一硬件版本，而是标准配置下的原始响应；库中唯一曲线，直接作为打分依据。
shure-srh1540,Shure SRH1540,curves/shure-srh1540/EarphonesArchive__BK5128__primary__center.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,原装耳垫 · 居中佩戴,True,True,3.61,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Shure%20SRH1540%20(center)%20L.txt,,URL 文件名 'Shure SRH1540 (center) L/R.txt' 与型号一致，B&K 5128 居中佩戴 L/R 平均，是打分主依据。
shure-srh1540,Shure SRH1540,curves/shure-srh1540/EarphonesArchive__BK5128__seating__back.csv,Earphones Archive,B&K 5128,5128,True,seating,exact,True,后移佩戴,False,True,3.49,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Shure%20SRH1540%20(back)%20L.txt,,URL 文件名含 '(back)'，为刻意后移佩戴的变位测量；kind=seating 不在 scoring_ok 允许的 kind 列表（primary/sample/channel）内，改判 scoring_ok=false（原 used_for_scoring=true 有误），仅作换位一致性验证。
shure-srh1540,Shure SRH1540,curves/shure-srh1540/EarphonesArchive__BK5128__seating__front.csv,Earphones Archive,B&K 5128,5128,True,seating,exact,True,前移佩戴,False,True,3.46,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Shure%20SRH1540%20(front)%20L.txt,,URL 文件名含 '(front)'，同上，kind=seating 不满足打分资格，scoring_ok 改为 false（原 used_for_scoring=true 有误），仅作换位一致性验证。
shure-srh1540,Shure SRH1540,curves/shure-srh1540/EarphonesArchive__BK5128__seating__up.csv,Earphones Archive,B&K 5128,5128,True,seating,exact,True,上移佩戴,False,True,3.61,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Shure%20SRH1540%20(up)%20L.txt,,URL 文件名含 '(up)'，同上，kind=seating 不满足打分资格，scoring_ok 改为 false（原 used_for_scoring=true 有误）。
shure-srh1540,Shure SRH1540,curves/shure-srh1540/EarphonesArchive__BK5128__seating__down.csv,Earphones Archive,B&K 5128,5128,True,seating,exact,True,下移佩戴,False,True,3.53,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Shure%20SRH1540%20(down)%20L.txt,,URL 文件名含 '(down)'，同上，kind=seating 不满足打分资格，scoring_ok 改为 false（原 used_for_scoring=true 有误）。
shure-srh1540,Shure SRH1540,curves/shure-srh1540/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC,gras45,False,primary,exact,True,原装耳垫 · 旁证,False,False,2.8,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/ubynb2j7n2kdpbc/Shure%20SRH1540.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Shure%20SRH1540.csv,文件名 'Shure SRH1540.csv' 与型号一致；GRAS 台架非本条目选定的主台架（5128），scoring_ok=false，仅作旁证。
shure-srh1540,Shure SRH1540,curves/shure-srh1540/Innerfidelity__HMSII3__primary.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,primary,exact,True,原装耳垫 · 旁证2,False,False,2.97,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Shure%20SRH1540.csv,,文件名一致；HMS II.3 台架非主台架，scoring_ok=false，仅作旁证。
shure-srh1540,Shure SRH1540,curves/shure-srh1540/HeadphonecomLegacy__rig-unknown__primary.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,primary,exact,True,原装耳垫 · 旁证3,False,False,2.28,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Shure%20SRH1540.csv,,文件名一致；台架未公开且数值与另一条 HMS 曲线不完全相同，scoring_ok=false，仅作旁证。
sony-mdr-7520,Sony MDR-7520,curves/sony-mdr-7520/RTINGS__HMSII3__primary.csv,RTINGS,Head Acoustics HMS II.3,hms,False,primary,exact,True,原装耳垫,True,True,3.55,Harman OE 2018（AutoEq 换算到 RTINGS 旧台架 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/HMS%20II.3/Sony%20MDR-7520.csv,,URL 文件名 'Sony MDR-7520.csv' 与型号一致；HMS II.3 是本型号唯一可用台架（无 5128/GRAS 数据），作为主打分依据。
sony-mdr-7520,Sony MDR-7520,curves/sony-mdr-7520/Innerfidelity__HMSII3__primary.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,primary,exact,True,原装耳垫 · 辅,True,True,3.71,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Sony%20MDR-7520.csv,,文件名一致，同一 HMS II.3 台架的独立测量，作为打分辅助依据（无更优台架可选，故与主曲线同为 scoring_ok=true）。
dan-clark-audio-aeon-2-closed,Dan Clark Audio Aeon 2 Closed,curves/dan-clark-audio-aeon-2-closed/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC,gras45,False,primary,exact,True,原装耳垫 · 默认垫片,True,True,2.78,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/6abb0jrskeokqc3/Dan%20Clark%20Audio%20Aeon%202%20Closed.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Dan%20Clark%20Audio%20Aeon%202%20Closed.csv,URL/文件名 'Dan Clark Audio Aeon 2 Closed.csv'，与型号完全一致，原装耳垫默认垫片配置；库中无 5128 本体数据，GRAS 为最佳可用台架，作为打分主依据。
dan-clark-audio-aeon-2-closed,Dan Clark Audio Aeon 2 Closed,curves/dan-clark-audio-aeon-2-closed/oratory1990__GRAS45__pads__perforated_pads.csv,oratory1990,GRAS 45BC,gras45,False,pads,exact,True,穿孔耳垫（改装）,False,False,1.77,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/pc11x3fotqtbs7l/Dan%20Clark%20Audio%20Aeon%202%20Closed%20%28perforated%20earpads%29.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Dan%20Clark%20Audio%20Aeon%202%20Closed%20(perforated%20earpads).csv,文件名 'Aeon 2 Closed (perforated earpads)'，型号本体但更换了非原装穿孔耳垫，kind=pads 不在打分允许列表内，仅作换垫前后对照。
dan-clark-audio-aeon-2-closed,Dan Clark Audio Aeon 2 Closed,curves/dan-clark-audio-aeon-2-closed/HypetheSonics__rig-unknown__primary.csv,HypetheSonics,未注明,unknown,False,primary,exact,True,原装耳垫 · 旁证,False,False,2.16,Harman OE 2018（近似：台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/HypetheSonics/data/over-ear/Dan%20Clark%20Audio%20Aeon%202%20Closed.csv,,文件名 'Aeon 2 Closed.csv' 与型号一致，垫片配置未注明；台架未公开、可信度低于 GRAS，scoring_ok=false，仅作旁证。
dan-clark-audio-aeon-2-closed,Dan Clark Audio Aeon 2 Closed,curves/dan-clark-audio-aeon-2-closed/EarphonesArchive__BK5128__proxy__Noire_1notch_center.csv,Earphones Archive,B&K 5128,5128,False,proxy,sibling,False,代理：Noire 1格垫片,False,False,2.1,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Dan%20Clark%20Audio%20Aeon2%20Noire%20(1%20Notch%20White%20Felt%20-%20center)%20L.txt,,URL 文件名为 'Dan Clark Audio Aeon2 Noire (1 Notch White Felt)'，是同平台的不同型号（Noire，换穿孔耳垫+白毡垫片），非 Aeon 2 Closed 本体，identity=sibling/proxy，不参与打分，仅作趋势旁证。
dan-clark-audio-aeon-2-closed,Dan Clark Audio Aeon 2 Closed,curves/dan-clark-audio-aeon-2-closed/EarphonesArchive__BK5128__proxy__Noire_nofilter_center.csv,Earphones Archive,B&K 5128,5128,False,proxy,sibling,False,代理：Noire 无垫片,False,False,2.24,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Dan%20Clark%20Audio%20Aeon2%20Noire%20(no%20filter%20-%20center)%20L.txt,,同上，文件名 'Aeon2 Noire (no filter)'，仍是 Noire 而非 Closed 本体，identity=sibling/proxy，不参与打分。
